date,ObserveValue,AnalogValue
87,3.833960,4.072246
88,5.671608,5.442392
89,5.123003,25.735567
90,23.117606,18.419299
91,25.457245,47.445094
92,40.257030,20.670163
93,11.375486,10.517694
94,6.836049,7.311999
95,4.236450,5.504984
96,2.849698,4.359828
97,2.074301,3.578392
98,1.668225,3.015665
99,1.753385,3.259109
100,2.318125,3.330827
101,6.402185,2.846731
102,5.378480,2.413252
103,4.467724,2.141724
104,3.460156,1.910989
105,3.411749,1.721520
106,3.388443,1.562801
107,2.923204,1.428724
108,2.926790,1.314151
109,2.796810,1.214070
110,2.760953,1.126024
111,2.240137,1.048438
112,1.758763,0.979640
113,1.469222,0.918269
114,1.224501,0.863323
115,1.115138,0.813929
116,1.028186,0.769330
117,0.931374,0.728887
118,0.874003,0.692066
119,0.799601,0.658423
120,0.735059,0.627582
121,0.734163,0.609137
122,0.796015,0.582300
123,0.831872,0.557425
124,0.735059,0.534378
125,0.734163,0.515599
126,0.840836,0.524552
127,0.965437,0.500869
128,0.874003,0.481780
129,1.005776,0.464135
130,1.124999,0.447422
131,0.836354,0.431743
132,0.735059,0.417013
133,0.715338,0.403151
134,0.666932,0.390086
135,0.620318,0.377755
136,0.591633,0.366099
137,0.591633,0.355066
138,0.591633,0.344611
139,0.646314,0.334690
140,0.733266,0.325265
141,0.734163,0.316301
142,0.734163,0.307767
143,0.697410,0.299633
144,0.620318,0.291873
145,0.591633,0.284462
146,0.570119,0.277379
147,0.514541,0.270603
148,0.462549,0.264115
149,0.432071,0.257898
150,0.432071,0.251936
151,0.432071,0.246214
152,0.414143,0.240719
153,0.580876,0.239288
154,0.810358,0.234093
155,0.686653,0.229065
156,0.649003,0.224226
157,0.592529,0.219564
158,0.627489,0.215072
159,0.666035,0.210739
160,0.620318,0.206559
161,0.591633,0.202524
162,0.591633,0.198691
163,0.972609,0.360211
164,2.051890,1.442789
165,2.766332,1.656150
166,15.446996,23.543209
167,50.044968,24.331079
168,10.077480,11.951736
169,6.304476,7.949900
170,5.036947,6.573878
171,3.726391,5.129765
172,2.730475,4.161203
173,2.208763,3.483708
174,2.154081,3.757865
175,2.459758,3.556263
176,11.742119,4.459600
177,7.497602,5.057162
178,9.430269,8.955943
179,10.002181,6.705301
180,9.130867,6.299652
181,5.053082,5.015943
182,3.452088,3.934188
183,2.812945,3.310096
184,2.421213,2.839173
185,2.115536,2.516509
186,1.906671,2.218995
187,1.644022,1.976393
188,1.495218,1.775725
189,1.319521,1.607464
190,1.222708,1.464718
191,1.115138,1.342556
192,1.028186,1.237167
193,0.931374,1.145387
194,0.895517,1.064951
195,0.852489,0.993935
196,0.766433,0.930863
197,0.734163,0.874550
198,0.715338,0.824008
199,0.684860,0.778429
200,0.684860,0.737140
201,0.684860,0.699587
202,0.666932,0.665305
203,0.620318,0.633901
204,0.609561,0.605278
205,0.714441,0.601277
206,0.858764,0.602436
207,1.012947,0.692354
208,1.382269,0.658571
209,1.517628,0.582304
210,1.201194,0.557867
211,1.007569,0.535061
212,0.874899,0.513781
213,0.799601,0.493920
214,0.735059,0.475361
215,0.715338,0.475302
216,0.899103,2.554556
217,13.911440,15.984369
218,119.316211,63.117643
219,24.343899,23.599205
220,8.207561,11.240254
221,5.936946,7.726483
222,4.280374,5.811803
223,3.360654,4.612140
224,2.768125,3.796615
225,2.474997,3.388768
226,2.310057,2.910389
227,1.978384,2.539874
228,1.788345,2.245590
229,1.642229,2.133919
230,3.279977,5.025807
231,8.197701,4.269379
232,3.499598,2.986519
233,2.391631,2.592662
234,1.910257,2.279432
235,1.644022,2.027086
236,1.524799,1.820012
237,1.364341,1.646221
238,1.211951,1.499772
239,1.177887,1.374426
240,1.182369,1.266761
241,1.027290,1.172740
242,0.936752,1.090060
243,0.860557,1.016865
244,0.859660,0.951915
245,0.837250,0.893902
246,0.801394,0.841815
247,0.778983,0.794773
248,0.725198,0.752210
249,0.691135,0.713500
250,0.671414,0.678148
251,0.640039,0.645772
252,0.621214,0.616031
253,0.566533,0.588633
254,0.525298,0.563322
255,0.524402,0.539877
256,0.524402,0.518107
257,0.524402,0.497846
258,0.501095,0.478948
259,0.463446,0.461285
260,0.462549,0.444744
261,0.441035,0.429227
262,0.388147,0.414646
263,0.355876,0.400922
264,0.375597,0.387985
265,0.406972,0.375771
266,0.387251,0.364223
267,0.355876,0.353290
268,0.355876,0.342928
269,0.397111,0.333092
270,0.461653,0.323819
271,0.441035,0.314927
272,0.406972,0.306457
273,0.387251,0.298384
274,0.338844,0.290681
275,0.310159,0.283324
276,0.294024,0.276290
277,0.268924,0.269561
278,0.268924,0.263117
279,0.268924,0.256941
280,0.251892,0.251018
281,0.225000,0.245333
282,0.225000,0.239872
283,0.225000,0.234623
284,0.225000,0.229574
285,0.225000,0.224715
286,0.225000,0.220035
287,0.225000,0.215525
288,0.225000,0.211177
289,0.225000,0.206981
290,0.225000,0.202931
291,0.225000,0.199020
292,0.225000,0.195240
293,0.225000,0.191585
294,0.225000,0.188050
295,0.210657,0.184629
296,0.201693,0.181316
297,0.225000,0.178107
298,0.225000,0.174998
299,0.225000,0.171983
300,0.242032,0.169059
301,0.251892,0.166222
302,0.210657,0.163469
303,0.187350,0.160794
304,0.187350,0.158197
305,0.187350,0.155673
306,0.187350,0.153219
307,0.187350,0.150833
308,0.174801,0.148511
309,0.155080,0.146253
310,0.155080,0.144054
311,0.144323,0.141913
312,0.126394,0.139828
313,0.126394,0.137796
314,0.126394,0.135816
315,0.137151,0.133886
316,0.155080,0.132004
317,0.155080,0.130168
318,0.199004,0.129257
319,0.236653,0.127495
320,0.188247,0.125768
321,0.174801,0.124082
322,0.155080,0.122436
323,0.155080,0.120827
324,0.155080,0.119256
325,0.155080,0.117720
326,0.155080,0.116220
327,0.155080,0.114752
328,0.155080,0.113317
329,0.155080,0.111913
330,0.144323,0.110734
331,0.480478,0.198315
332,0.905378,0.195889
333,0.565637,0.123557
334,0.325398,0.121935
335,0.238446,0.120346
336,0.175697,0.118790
337,0.144323,0.117268
338,0.126394,0.115778
339,0.126394,0.114321
340,0.117430,0.112896
341,0.103088,0.111501
342,0.103088,0.110137
343,0.103088,0.108802
344,0.112052,0.107495
345,0.126394,0.106216
346,0.126394,0.104963
347,0.126394,0.103737
348,0.126394,0.102535
349,0.126394,0.101358
350,0.117430,0.100204
351,0.095020,0.099073
352,0.076195,0.097965
353,0.065438,0.096879
354,0.065438,0.095813
355,0.060060,0.094768
356,0.057370,0.093743
357,0.060060,0.092737
358,0.051992,0.091751
359,0.051992,0.090782
360,0.063645,0.089914
361,0.186454,0.088980
362,0.336155,0.088487
363,0.328087,0.087581
364,0.305677,0.086689
365,0.199004,0.085813
366,0.144323,0.084952
367,0.126394,0.084106
368,0.117430,0.083275
369,0.095020,0.082458
370,0.082470,0.081656
371,0.082470,0.080867
372,0.090538,0.080091
373,0.112052,0.079329
374,0.149701,0.078579
375,0.201693,0.077841
376,0.187350,0.077116
377,0.127291,0.076403
378,0.164044,0.075910
379,0.197211,0.075217
380,0.144323,0.074534
381,0.117430,0.073862
382,0.095020,0.073201
383,0.076195,0.072550
384,0.065438,0.071909
385,0.065438,0.071278
386,0.071713,0.070657
387,0.099502,0.070203
388,0.109362,0.069599
389,0.076195,0.069004
390,0.065438,0.068417
391,0.065438,0.067839
392,0.060060,0.067269
393,0.051992,0.066708
394,0.208864,0.136067
395,0.354083,0.135806
396,0.165836,0.074496
397,0.110259,0.073834
398,0.076195,0.073178
399,0.060060,0.072530
400,0.051992,0.071892
401,0.047510,0.071262
402,0.050199,0.070642
403,0.065438,0.070030
404,0.060060,0.069428
405,0.051992,0.068835
406,0.047510,0.068251
407,0.040339,0.067675
408,0.044821,0.067108
409,0.057370,0.066549
410,0.106673,0.070057
411,1.341034,0.293200
412,1.605476,0.281241
413,0.737748,0.095033
414,0.462549,0.094045
415,0.323605,0.093055
416,0.252789,0.092074
417,0.210657,0.091104
418,0.164044,0.090151
419,0.127291,0.089214
420,0.214243,0.256297
421,0.373804,0.255634
422,0.337051,0.131746
423,0.226793,0.130283
424,0.225000,0.116074
425,0.339741,0.317583
426,0.521713,0.315837
427,0.479581,0.150781
428,0.388147,0.148558
429,0.338844,0.146352
430,0.294920,0.144178
431,0.252789,0.142050
432,0.225000,0.139972
433,0.302988,0.735826
434,7.190132,3.749526
435,4.658661,3.416775
436,2.975196,3.249712
437,1.808962,2.823605
438,3.311351,2.364407
439,2.463344,2.195152
440,2.069819,1.936918
441,1.419022,1.755651
442,1.327588,1.870374
443,1.279182,1.703630
444,0.982469,1.506133
445,0.840836,1.380163
446,0.761055,1.270487
447,0.655278,1.174686
448,0.569223,1.090712
449,0.532470,1.016659
450,0.490338,0.951012
451,0.406075,0.892510
452,0.375597,0.840102
453,0.343326,0.792925
454,0.292231,0.750263
455,0.424900,0.910338
456,0.596115,0.864500
457,0.532470,0.744041
458,0.510059,0.706034
459,0.519920,0.696428
460,0.508266,0.662742
461,0.377390,0.631608
462,0.358565,0.602950
463,0.316434,0.576513
464,0.276992,0.552065
465,0.251892,0.529400
466,0.420418,0.518846
467,0.627489,0.498606
468,0.473306,0.479651
469,0.360358,0.461938
470,0.331673,0.445354
471,0.348705,0.429797
472,0.328087,0.415180
473,0.238446,0.401423
474,0.201693,0.388455
475,0.169422,0.376213
476,0.150597,0.364640
477,0.140737,0.353685
478,0.124601,0.343301
479,0.134462,0.333446
480,0.150597,0.324082
481,0.150597,0.315176
482,0.150597,0.306695
483,0.189143,0.298610
484,0.223207,0.290896
485,0.169422,0.283529
486,0.174801,0.276810
487,0.275199,0.280383
488,0.433864,0.277663
489,0.470617,0.268131
490,0.436553,0.262432
491,0.553087,0.256307
492,0.568326,0.250424
493,0.731473,0.244773
494,0.976194,0.239339
495,0.819322,0.234115
496,0.839939,0.229157
497,0.872210,0.224316
498,0.674999,0.219652
499,0.640936,0.215156
500,0.598804,0.210821
501,0.472410,0.206638
502,0.376494,0.202600
503,0.375597,0.198700
504,0.375597,0.194930
505,0.375597,0.191286
506,0.435657,0.190799
507,0.657071,0.188976
508,0.986055,0.197965
509,1.219122,0.188987
510,1.238843,0.184766
511,1.115138,0.181453
512,0.940338,0.178242
513,0.797808,0.175130
514,0.758366,0.218638
515,0.796015,0.215428
516,0.693824,0.182801
517,0.692928,0.179607
518,0.673206,0.176477
519,0.599701,0.173437
520,0.532470,0.285118
521,0.554880,0.281635
522,0.568326,0.279087
523,1.693325,3.648746
524,4.827186,3.493223
525,1.981074,1.638427
526,1.574998,1.510577
527,1.335656,1.393586
528,1.142031,1.288213
529,0.980676,1.194006
530,0.840836,1.110122
531,0.781672,1.035843
532,0.726991,0.969462
533,0.654382,0.909907
534,0.569223,0.856301
535,0.532470,0.808025
536,0.531573,0.764252
537,0.490338,0.724435
538,0.424004,0.688102
539,0.405179,0.654851
540,0.375597,0.624343
541,0.375597,0.602206
542,0.876692,0.714649
543,7.755769,1.153226
544,4.603083,1.190672
545,3.869817,1.405254
546,3.717426,1.241171
547,3.155375,1.083699
548,2.799499,1.017903
549,2.173803,0.939609
550,1.757867,0.884723
551,1.466532,0.834744
552,1.240636,0.789203
553,1.138445,0.747613
554,1.002190,0.709548
555,0.898206,0.674649
556,0.816633,0.642612
557,0.725198,0.613142
558,0.672310,0.585968
559,0.596115,0.560848
560,0.525298,0.540769
561,0.568326,0.518967
562,0.595219,0.505717
563,0.551294,0.486368
564,0.565637,0.468236
565,0.501095,0.451265
566,0.463446,0.435355
567,1.937149,1.552886
568,7.311148,2.553309
569,16.905461,7.209115
570,9.730568,7.028857
571,4.457864,4.450193
572,2.852387,3.575876
573,2.074301,3.037454
574,1.636851,2.625878
575,1.337449,2.301862
576,1.114242,2.041117
577,0.938545,1.827410
578,0.838147,1.649643
579,0.759262,1.500097
580,0.772708,1.423560
581,2.856870,2.248532
582,1.272907,2.021781
583,0.821115,1.568995
584,0.725198,1.433940
585,0.672310,1.317945
586,0.622111,1.217226
587,0.591633,1.129063
588,0.565637,1.051515
589,0.700995,1.112159
590,0.848904,1.041482
591,0.623904,0.949911
592,0.542330,0.892511
593,0.463446,0.863422
594,0.485856,0.831373
595,0.523505,0.786089
596,0.524402,0.745927
597,0.501095,0.708344
598,0.486752,0.673956
599,0.500199,0.642274
600,0.422211,0.613029
601,0.338844,0.586014
602,0.310159,0.561014
603,0.310159,0.537821
604,0.310159,0.516248
605,0.294024,0.496147
606,0.268924,0.477392
607,0.474203,1.395704
608,7.369415,1.344878
609,2.051890,0.804411
610,1.165337,0.764239
611,0.938545,0.734291
612,0.816633,0.699877
613,0.725198,0.667998
614,0.672310,0.638369
615,0.596115,0.610694
616,0.525298,0.584972
617,0.524402,0.560882
618,0.524402,0.538328
619,0.524402,0.517203
620,0.501095,0.497389
621,0.441932,0.478805
622,0.406972,0.461377
623,0.387251,0.445008
624,0.355876,0.429601
625,0.355876,0.415086
626,0.355876,0.401412
627,0.397111,0.461501
628,0.421314,0.447421
629,0.338844,0.398802
630,0.294920,0.386074
631,0.268924,0.374023
632,0.251892,0.362607
633,0.225000,0.351786
634,0.225000,0.341516
635,0.225000,0.331763
636,0.225000,0.322492
637,0.225000,0.313668
638,0.225000,0.305262
639,0.225000,0.297248
640,1.002190,0.483061
641,1.728285,0.472346
642,0.804979,0.339199
643,0.545019,0.329731
644,0.441932,0.320685
645,0.388147,0.312041
646,0.338844,0.303783
647,0.310159,0.295902
648,0.436553,0.292590
649,0.637350,0.285240
650,0.531573,0.278159
651,0.340637,0.271373
652,0.277888,0.264868
653,0.225896,0.258629
654,0.225000,0.252643
655,0.210657,0.246896
656,0.187350,0.241375
657,0.174801,0.236070
658,0.144323,0.230967
659,0.126394,0.226056
660,0.126394,0.221327
661,0.126394,0.216771
662,0.126394,0.212378
663,0.126394,0.208141
664,0.126394,0.204051
665,0.137151,0.200101
666,0.167629,0.196285
667,0.174801,0.192596
668,0.155080,0.189028
669,0.155080,0.185575
670,0.155080,0.182233
671,0.144323,0.178995
672,0.126394,0.175859
673,0.126394,0.172818
674,0.117430,0.169869
675,0.103088,0.167008
676,0.103088,0.164231
677,0.095020,0.161535
678,0.082470,0.158916
679,0.082470,0.156372
680,0.082470,0.153899
681,0.076195,0.151494
682,0.065438,0.149155
683,0.065438,0.146879
684,0.079781,0.144664
685,0.103088,0.142507
686,0.103088,0.140406
687,0.095020,0.138360
688,0.082470,0.136366
689,0.082470,0.134422
690,0.082470,0.132526
691,0.082470,0.130677
692,0.169422,0.131669
693,0.434761,0.129864
694,0.478685,0.128081
695,0.190936,0.126341
696,0.118327,0.124642
697,0.095020,0.122982
698,0.082470,0.121361
699,0.076195,0.119778
700,0.071713,0.118230
701,0.082470,0.116718
702,0.090538,0.115239
703,0.095020,0.113816
704,0.090538,0.112461
705,0.095020,0.111076
706,0.076195,0.109721
707,0.071713,0.108395
708,0.076195,0.107097
709,0.079781,0.105840
710,0.112052,0.107164
711,2.047408,0.488797
712,3.609857,0.473753
713,0.801394,0.173946
714,0.430278,0.171112
715,0.260856,0.168300
716,0.169422,0.165535
717,0.127291,0.162828
718,0.094123,0.160190
719,0.094123,0.157619
720,0.086952,0.155117
721,0.082470,0.153488
722,0.094123,0.151104
723,0.080677,0.148779
724,0.058267,0.146515
725,0.058267,0.144311
726,0.064542,0.143428
727,0.074402,0.143752
728,0.091434,0.141644
729,0.108466,0.139569
730,0.103984,0.137546
731,0.101295,0.135574
732,0.102191,0.135468
733,0.126394,0.133562
734,0.103984,0.131689
735,0.108466,0.129861
736,0.094123,0.128078
737,0.094123,0.126337
738,0.086952,0.124638
739,0.068127,0.122978
740,0.071713,0.121357
741,0.079781,0.119774
742,0.081574,0.118227
743,0.095020,0.116714
744,0.053785,0.115236
745,0.044821,0.114283
746,0.112052,0.113636
747,0.180179,0.112232
748,0.119223,0.110852
749,0.101295,0.109501
750,0.068127,0.108180
751,0.052888,0.106886
752,0.041235,0.105620
753,0.034064,0.104379
754,0.030478,0.103165
755,0.025100,0.101975
756,0.028685,0.100809
757,0.034064,0.099666
758,0.034064,0.098546
759,0.043028,0.097448
760,0.092331,0.097039
761,0.126394,0.095976
762,0.080677,0.094928
763,0.092331,0.093900
764,0.112052,0.092891
765,0.093227,0.091902
766,0.146115,0.090931
767,0.126394,0.089977
768,0.080677,0.089042
769,0.053785,0.088123
770,0.050199,0.087221
771,0.064542,0.086335
772,0.216036,0.085987
773,0.341534,0.085127
774,0.170319,0.084279
775,0.127291,0.083445
776,0.094123,0.082625
777,0.103088,0.081820
778,0.101295,0.081028
779,0.063645,0.080250
780,0.084263,0.079484
781,0.106673,0.078732
782,0.085159,0.077992
783,0.159562,0.077820
784,0.326294,0.077100
785,0.445517,0.076386
786,0.224103,0.075685
787,0.127291,0.074994
788,0.086952,0.074315
789,0.063645,0.073647
790,0.044821,0.072988
791,0.040339,0.072341
792,0.049303,0.071703
793,0.062749,0.071075
794,0.044821,0.070457
795,0.040339,0.069848
796,0.172111,0.105617
797,0.455378,0.128877
798,0.447310,0.116742
799,0.224103,0.095200
800,0.176593,0.078990
801,0.192729,0.078255
802,0.127291,0.077527
803,0.094123,0.076809
804,0.080677,0.076101
805,0.049303,0.075404
806,0.034064,0.074719
807,0.027789,0.074044
808,0.017032,0.073379
809,0.013446,0.072726
810,0.010757,0.072082
811,0.005378,0.071448
812,0.005378,0.070824
813,0.004482,0.070210
814,0.001793,0.069605
815,0.000896,0.069009
816,0.013446,0.068932
817,0.027789,0.068350
818,0.018825,0.067773
819,0.025100,0.067204
820,0.049303,0.101079
821,0.102191,0.100656
822,0.126394,0.070678
823,0.075299,0.070068
824,0.041235,0.069466
825,0.028685,0.068872
826,0.018825,0.068288
827,0.017032,0.067712
828,0.013446,0.067144
829,0.011653,0.066585
830,0.011653,0.066033
831,0.043924,0.065490
832,0.074402,0.064955
833,0.041235,0.064427
834,0.025996,0.063907
835,0.009861,0.063394
836,0.002689,0.062888
837,0.000000,0.062390
838,0.000000,0.061898
839,0.000000,0.061413
840,0.000000,0.060935
841,0.000000,0.060463
842,0.000000,0.059998
843,0.000000,0.059539
844,0.000896,0.089219
845,0.070817,0.098833
846,0.227689,0.089509
847,0.258167,0.080237
848,0.283267,0.369765
849,0.390836,0.406940
850,0.259960,0.132973
851,0.169422,0.111701
852,0.147012,0.110543
853,0.147012,0.109337
854,0.126394,0.108094
855,0.094123,0.106850
856,0.094123,0.105607
857,0.086952,0.104379
858,0.082470,0.103171
859,0.086056,0.101985
860,0.063645,0.100821
861,0.084263,0.111497
862,0.241135,0.110441
863,0.311055,0.101153
864,0.158665,0.100006
865,0.119223,0.098881
866,0.118327,0.097778
867,0.142530,0.096696
868,0.180179,0.095634
869,0.167629,0.094592
870,0.136255,0.093571
871,0.118327,0.092569
872,0.109362,0.091585
873,0.094123,0.090620
874,0.094123,0.089672
875,0.094123,0.088742
876,0.080677,0.087829
877,0.058267,0.086932
878,0.058267,0.086051
879,0.058267,0.085186
880,0.052888,0.084336
881,0.044821,0.083501
882,0.044821,0.082681
883,0.040339,0.081874
884,0.034064,0.081082
885,0.030478,0.080303
886,0.022410,0.079536
887,0.015239,0.078783
888,0.008964,0.078042
889,0.005378,0.077314
890,0.005378,0.076597
891,0.004482,0.075892
892,0.002689,0.075198
893,0.001793,0.074516
894,0.002689,0.073844
895,0.000896,0.073183
896,0.000000,0.072532
897,0.000000,0.071891
898,0.000000,0.071261
899,0.000000,0.070640
900,0.000000,0.070028
901,0.000000,0.069426
902,0.000000,0.068832
903,0.000000,0.068248
904,0.000000,0.067672
905,0.000000,0.067105
906,0.000000,0.066547
907,0.000000,0.065996
908,0.000000,0.065453
909,0.000000,0.064918
910,0.000000,0.064391
911,0.000000,0.063871
912,0.000000,0.063359
913,0.000000,0.062854
914,0.000000,0.062356
915,0.000000,0.061864
916,0.000000,0.061380
917,0.000000,0.060902
918,0.000000,0.060431
919,0.000000,0.059966
920,0.000000,0.059507
921,0.000000,0.059055
922,0.000000,0.058608
923,0.000000,0.058168
924,0.000000,0.057889
925,0.000000,0.057459
926,0.000896,0.057033
927,0.005378,0.056613
928,0.008068,0.056199
929,0.004482,0.055789
930,0.000896,0.055385
931,0.000000,0.054986
932,0.000000,0.054592
933,0.000000,0.054204
934,0.000000,0.053819
935,0.000000,0.053440
936,0.000000,0.053065
937,0.000000,0.052695
938,0.000896,0.052402
939,0.001793,0.052041
940,0.001793,0.051683
941,0.002689,0.051330
942,0.002689,0.050981
943,0.004482,0.050636
944,0.004482,0.050295
945,0.005378,0.049958
946,0.010757,0.050041
947,0.016135,0.049711
948,0.012550,0.049381
949,0.014343,0.049055
950,0.023307,0.048733
951,0.034960,0.048414
952,0.045717,0.048319
953,0.052888,0.048007
954,0.065438,0.047697
955,0.073506,0.047390
956,0.052888,0.047086
957,0.044821,0.046786
958,0.028685,0.046490
959,0.023307,0.046196
960,0.023307,0.045906
961,0.021514,0.045619
962,0.016135,0.045335
963,0.011653,0.045055
964,0.008964,0.044777
965,0.008964,0.044502
966,0.008964,0.044231
967,0.008964,0.043962
968,0.008068,0.043696
969,0.006275,0.043433
970,0.006275,0.043172
971,0.006275,0.042915
972,0.007171,0.042660
973,0.007171,0.042407
974,0.003586,0.042157
975,0.004482,0.041926
976,0.008068,0.041681
977,0.005378,0.041439
978,0.003586,0.041199
979,0.002689,0.040962
980,0.004482,0.040727
981,0.010757,0.040494
982,0.016135,0.040264
983,0.011653,0.040036
984,0.008068,0.039810
985,0.004482,0.039586
986,0.006275,0.039366
987,0.012550,0.039146
988,0.010757,0.038929
989,0.010757,0.038717
990,0.040339,0.038504
991,0.094123,0.038293
992,0.093227,0.038097
993,0.068127,0.038177
994,0.083366,0.050573
995,0.108466,0.047011
996,0.118327,0.038769
997,0.161354,0.075478
998,0.299402,0.234494
999,0.652589,0.195420
1000,0.864143,0.056102
1001,0.626593,0.055779
1002,0.495717,0.055442
1003,0.411454,0.055093
1004,0.342430,0.054735
1005,0.323605,0.054373
1006,0.277888,0.054228
1007,0.249203,0.053871
1008,0.232171,0.053510
1009,0.204382,0.053148
1010,0.204382,0.052787
1011,0.190040,0.052427
1012,0.155080,0.052069
1013,0.135358,0.051714
1014,0.135358,0.051362
1015,0.125498,0.051014
1016,0.108466,0.050669
1017,0.108466,0.050329
1018,0.108466,0.049992
1019,0.108466,0.049659
1020,0.099502,0.049329
1021,0.123705,0.902133
1022,46.725549,69.155320
1023,71.255902,41.406030
1024,8.376087,16.045392
1025,4.146808,9.603253
1026,2.578981,6.854990
1027,1.788345,5.255853
1028,1.388544,4.220124
1029,1.115138,3.498009
1030,0.915238,2.967092
1031,0.760159,2.562901
1032,0.672310,2.247535
1033,0.640039,1.995265
1034,0.621214,1.788949
1035,0.568326,1.617414
1036,0.507370,1.472826
1037,0.450896,1.349514
1038,0.417729,1.243241
1039,0.398904,1.150831
1040,0.368426,1.069856
1041,0.351394,0.998343
1042,0.309263,0.934838
1043,0.269820,0.878136
1044,0.244721,0.827251
1045,0.244721,0.781372
1046,0.231275,0.739833
1047,0.197211,0.702057
1048,0.176593,0.667575
1049,0.176593,0.635990
1050,0.189143,0.606967
1051,0.222311,0.580220
1052,0.218725,0.555497
1053,0.177490,0.532587
1054,0.176593,0.511304
1055,0.165836,0.491488
1056,0.147908,0.472996
1057,0.138944,0.455705
1058,0.123705,0.439508
1059,0.170319,0.429379
1060,0.426693,0.653988
1061,1.929978,0.624860
1062,1.131274,0.478040
1063,0.709063,0.460816
1064,0.660657,0.450784
1065,0.628386,0.435285
1066,0.529780,0.420648
1067,0.486752,0.406809
1068,0.418625,0.393710
1069,0.417729,0.381297
1070,0.398904,0.369532
1071,0.368426,0.358383
1072,0.368426,0.347810
1073,0.838147,0.448253
1074,0.727888,0.436464
1075,0.629282,0.361938
1076,0.487649,0.351225
1077,0.439243,0.350508
1078,0.470617,0.340480
1079,0.470617,0.330836
1080,0.431175,0.321640
1081,0.352290,0.312868
1082,0.309263,0.304504
1083,0.269820,0.296526
1084,0.244721,0.288910
1085,0.244721,0.281634
1086,0.244721,0.274675
1087,0.244721,0.268016
1088,0.231275,0.261637
1089,0.208864,0.255522
1090,0.208864,0.249657
1091,0.208864,0.244025
1092,0.208864,0.238616
1093,0.196315,0.233415
1094,0.165836,0.228412
1095,0.147908,0.223596
1096,0.147908,0.218957
1097,0.158665,0.214486
1098,0.165836,0.210174
1099,0.147908,0.206014
1100,0.158665,0.202152
1101,0.176593,0.198268
1102,0.165836,0.194513
1103,0.130876,0.190882
1104,0.102191,0.187378
1105,0.156872,0.184135
1106,0.274303,0.180839
1107,0.267131,0.177646
1108,0.177490,0.174550
1109,0.165836,0.171549
1110,0.138944,0.168638
1111,0.115637,0.165814
1112,0.110259,0.163120
1113,0.123705,0.160456
1114,0.123705,0.157868
1115,0.115637,0.155353
1116,0.095020,0.152908
1117,0.083366,0.150530
1118,0.083366,0.148217
1119,0.077092,0.145966
1120,0.068127,0.143775
1121,0.062749,0.141642
1122,0.054681,0.139564
1123,0.054681,0.137539
1124,0.050199,0.135565
1125,0.043028,0.133641
1126,0.039442,0.131765
1127,0.033167,0.129935
1128,0.030478,0.128150
1129,0.028685,0.126407
1130,0.036753,0.124706
1131,0.039442,0.123045
1132,0.030478,0.121422
1133,0.023307,0.119837
1134,0.019721,0.118288
1135,0.017928,0.116775
1136,0.013446,0.115295
1137,0.009861,0.113848
1138,0.008964,0.112433
1139,0.010757,0.111048
1140,0.010757,0.109694
1141,0.010757,0.108368
1142,0.010757,0.107070
1143,0.010757,0.105800
1144,0.010757,0.104556
1145,0.010757,0.103337
1146,0.008964,0.102144
1147,0.007171,0.100975
1148,0.007171,0.099922
1149,0.007171,0.098798
1150,0.007171,0.097695
1151,0.007171,0.096614
